Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1777,00:01:14.116,75.20941502249913,52.99023883696781,86.9257528556594,85.7122533748702
1778,00:01:14.157,0.5209415022499134,0.6776220145379024,0.3831256490134995,0.5020768431983386
1779,00:01:14.199,0.4446175147109727,0.3490654205607477,0.4194704049844237,0.5653167185877467
1780,00:01:14.241,0.4686396677050883,0.3449117341640706,0.46230529595015574,0.5987019730010384
1781,00:01:14.283,0.5244202146071305,0.4208722741433022,0.4825025960539979,0.6698857736240914
1782,00:01:14.324,0.5103149878850813,0.37258566978193147,0.4930944963655244,0.6652647975077881
1783,00:01:14.366,0.4425925925925926,0.2770508826583593,0.47232606438213914,0.5784008307372793
1784,00:01:14.408,0.5078054690204223,0.40046728971962614,0.4695742471443406,0.6533748701973001
1785,00:01:14.449,0.5299065420560748,0.38515057113187956,0.511993769470405,0.6925752855659397
1786,00:01:14.491,0.8228452751817237,0.652803738317757,0.8014018691588785,1.0143302180685358
1787,00:01:14.533,1.7575458636206298,1.3479231568016614,1.9120456905503636,2.012668743509865
1788,00:01:14.575,2.2028210453444097,1.856282450674974,2.2309968847352026,2.521183800623053
1789,00:01:14.616,2.0962616822429907,1.5599169262720665,2.279854620976116,2.449013499480789
1790,00:01:14.658,2.9723952924887502,2.6963655244029074,2.806490134994808,3.4143302180685358
1791,00:01:14.700,2.6215126341294566,2.4553478712357215,2.3752336448598133,3.033956386292835
1792,00:01:14.741,1.9560228452751816,1.643042575285566,1.8426272066458982,2.382398753894081
1793,00:01:14.783,1.502872966424368,1.3566458982346832,1.398442367601246,1.7535306334371754
1794,00:01:14.825,1.0891311872620284,1.0228971962616822,1.0049844236760124,1.2395119418483904
1795,00:01:14.866,0.858030460366909,0.8282450674974039,0.714797507788162,1.031048805815161
1796,00:01:14.908,0.933367947386639,0.8800103842159916,0.8339044652128764,1.0861889927310489
1797,00:01:14.950,0.9787988923502943,0.9727933541017653,0.8027518172377985,1.160851505711319
1798,00:01:14.992,0.9240913811007269,0.9474039460020769,0.820301142263759,1.0045690550363449
1799,00:01:15.033,0.690221529941156,0.5187435098650052,0.6799065420560748,0.8720145379023884
1800,00:01:15.075,1.289650398061613,1.3342679127725856,0.7258566978193146,1.8088265835929387
1801,00:01:15.117,0.8207511249567325,0.9438213914849429,0.5512461059190031,0.9671858774662513
1802,00:01:15.158,81.97994115610938,33.77663551401869,127.86209761163032,84.30109034267913
1803,00:01:15.200,3.7730183454482518,2.6159397715472483,3.6710280373831776,5.03208722741433
1804,00:01:15.242,3.8190550363447557,2.601661474558671,3.724558670820353,5.130944963655244
1805,00:01:15.284,3.769037729318103,2.69392523364486,3.670404984423676,4.942782969885774
1806,00:01:15.325,3.847403946002077,2.8416407061266873,3.7706126687435098,4.929958463136034
1807,00:01:15.367,3.759380408445829,2.8289719626168224,3.6702492211838007,4.778920041536864
1808,00:01:15.409,3.7505365178262373,2.7967808930425755,3.6707684319833853,4.784060228452752
1809,00:01:15.450,3.760695742471443,3.010643821391485,3.625908618899273,4.645534787123572
1810,00:01:15.492,3.6861197646244377,2.942627206645898,3.555607476635514,4.560124610591901
1811,00:01:15.534,3.7006057459328487,2.848546209761163,3.6563343717549324,4.596936656282451
1812,00:01:15.575,3.686777431637245,2.976220145379024,3.6406022845275183,4.4435098650051925
1813,00:01:15.617,3.666337833160263,3.0137590861889927,3.597196261682243,4.388058151609553
1814,00:01:15.659,3.61834544825199,2.9188992731048806,3.614693665628245,4.321443406022845
1815,00:01:15.701,3.531221876081689,2.791381100726895,3.529802699896158,4.2724818276220144
1816,00:01:15.742,3.416407061266874,2.6509865005192106,3.4942367601246107,4.103997923156801
1817,00:01:15.784,3.3909830391138804,2.6252336448598133,3.3854620976116303,4.162253374870197
1818,00:01:15.826,3.4941502249913463,2.855036344755971,3.465005192107996,4.162409138110073
1819,00:01:15.867,3.1281931464174453,2.3691069574247146,3.22668743509865,3.788785046728972
1820,00:01:15.909,3.0578573901003807,2.314797507788162,3.175856697819315,3.6829179646936656
1821,00:01:15.951,3.064728279681551,2.3673416407061265,3.1966251298026997,3.6302180685358256
1822,00:01:15.993,2.9856870889581173,2.1116822429906543,3.183852544132918,3.661526479750779
1823,00:01:16.034,2.893475250951887,2.2288681204569056,3.013239875389408,3.438317757009346
1824,00:01:16.076,2.838300449982693,1.9723779854620975,3.069833852544133,3.4726895119418484
1825,00:01:16.118,2.6948598130841126,1.944963655244029,2.9059709241952234,3.2336448598130842
1826,00:01:16.159,2.5966597438560055,1.7725856697819315,2.87803738317757,3.139356178608515
1827,00:01:16.201,2.608913118726203,1.8948078920041538,2.8006230529595015,3.1313084112149534
1828,00:01:16.243,2.554672897196262,1.7868639667705088,2.830269989615784,3.046884735202492
1829,00:01:16.285,2.393336794738664,1.6616822429906541,2.6627206645898234,2.855607476635514
1830,00:01:16.326,2.3932675666320526,1.57398753894081,2.684527518172378,2.92128764278297
1831,00:01:16.368,2.2371754932502594,1.5136033229491173,2.507476635514019,2.690446521287643
1832,00:01:16.410,86.15398061613014,21.375181723779853,135.48520249221184,101.60155763239875
1833,00:01:16.451,0.995638629283489,0.4431464174454829,1.15067497403946,1.3930944963655243
1834,00:01:16.493,1.8848736587054347,0.876791277258567,2.13006230529595,2.6477673935617863
1835,00:01:16.535,2.2655417099342334,0.9914330218068536,2.579127725856698,3.2260643821391484
1836,00:01:16.576,2.4116649359640014,1.2240913811007268,2.531983385254413,3.478920041536864
1837,00:01:16.618,2.020214607130495,1.1044652128764278,1.8874350986500519,3.0687435098650053
1838,00:01:16.660,1.6194704049844237,0.9653686396677051,1.4572170301142264,2.4358255451713395
1839,00:01:16.702,1.4835237106265142,0.8052440290758047,1.4749221183800623,2.170404984423676
1840,00:01:16.743,3.237210107303565,1.787331256490135,2.0509345794392524,5.873364485981308
1841,00:01:16.785,0.7809968847352025,0.37076843198338527,0.7931983385254413,1.1790238836967808
1842,00:01:16.827,0.7265316718587748,0.46002076843198336,0.5885773624091382,1.1309968847352025
1843,00:01:16.868,0.5259086188992731,0.29963655244029075,0.4968847352024922,0.7812045690550363
1844,00:01:16.910,0.38561786085150573,0.2132398753894081,0.362668743509865,0.5809449636552441
1845,00:01:16.952,0.3785219799238491,0.24953271028037383,0.28473520249221185,0.6012980269989616
1846,00:01:16.994,0.31007268951194183,0.20809968847352026,0.297196261682243,0.42492211838006233
1847,00:01:17.035,0.2571651090342679,0.11978193146417446,0.29543094496365524,0.35628245067497405
1848,00:01:17.077,0.3772412599515403,0.22279335410176532,0.407061266874351,0.5018691588785047
1849,00:01:17.119,0.594963655244029,0.3470404984423676,0.6313603322949117,0.8064901349948079
1850,00:01:17.160,0.5970231914157148,0.3100207684319834,0.6951194184839045,0.7859293873312565
1851,00:01:17.202,0.64312911041883,0.36204569055036345,0.7193146417445483,0.8480269989615784
1852,00:01:17.244,0.47352024922118385,0.23224299065420562,0.5411734164070613,0.6471443406022845
1853,00:01:17.286,0.46457251644167535,0.1943406022845275,0.5273104880581516,0.6720664589823468
1854,00:01:17.327,0.5345102111457252,0.20960539979231568,0.6329698857736241,0.7609553478712358
1855,00:01:17.369,0.6017133956386292,0.3110591900311526,0.633748701973001,0.8603322949117341
1856,00:01:17.411,0.7818103149878851,0.3949117341640706,0.8120456905503635,1.138473520249221
1857,00:01:17.452,0.6583419868466598,0.3752336448598131,0.7285565939771548,0.8712357217030114
1858,00:01:17.494,0.8480096919349256,0.48047767393561785,0.9163032191069574,1.1472481827622014
1859,00:01:17.536,1.047490481135341,0.5532710280373832,1.1640186915887851,1.4251817237798545
1860,00:01:17.578,1.1426964347525095,0.6282969885773624,1.3087746625129804,1.491017653167186
1861,00:01:17.619,1.2282104534440983,0.6066978193146417,1.4554517133956386,1.6224818276220145
1862,00:01:17.661,1.2307892004153687,0.5846313603322949,1.469833852544133,1.6379023883696782
1863,00:01:17.703,1.2251644167532019,0.640913811007269,1.3808930425752857,1.653686396677051
1864,00:01:17.744,1.0418656974731741,0.5031152647975078,1.2472481827622015,1.375233644859813
1865,00:01:17.786,0.8690204222914503,0.4987019730010384,0.9455867082035306,1.162772585669782
1866,00:01:17.828,0.5678608515057113,0.26640706126687436,0.6269470404984424,0.8102284527518172
1867,00:01:17.869,0.5088611976462444,0.21313603322949118,0.55134994807892,0.7620976116303219
1868,00:01:17.911,0.5486673589477328,0.2353582554517134,0.5850986500519211,0.8255451713395638
1869,00:01:17.953,0.461509172724126,0.22024922118380064,0.4612668743509865,0.7030114226375909
1870,00:01:17.995,0.4018172377985462,0.20617860851505712,0.3861889927310488,0.6130841121495327
1871,00:01:18.036,0.44129456559363095,0.1859293873312565,0.4226375908618899,0.7153167185877466
1872,00:01:18.078,0.5442194530979577,0.2567497403946002,0.5293354101765316,0.8465732087227414
1873,00:01:18.120,0.6295084804430598,0.2664589823468328,0.6873831775700935,0.9346832814122533
1874,00:01:18.161,0.39930771893388717,0.16905503634475597,0.42824506749740393,0.6006230529595016
1875,00:01:18.203,0.4565939771547248,0.17362409138110071,0.43992731048805817,0.7562305295950156
1876,00:01:18.245,0.5606611284181378,0.2296988577362409,0.619055036344756,0.8332294911734164
1877,00:01:18.287,0.38722741433021807,0.14963655244029075,0.4111111111111111,0.6009345794392523
1878,00:01:18.328,0.27852197992384903,0.13058151609553478,0.32061266874350985,0.3843717549325026
1879,00:01:18.370,0.3973001038421599,0.20778816199376948,0.43909657320872275,0.5450155763239876
1880,00:01:18.412,0.5728625822083767,0.3273104880581516,0.6188473520249221,0.7724299065420561
1881,00:01:18.453,0.7181377639321566,0.31542056074766356,0.8223779854620976,1.0166147455867083
1882,00:01:18.495,0.6404638283142957,0.26542056074766357,0.7630841121495328,0.8928868120456905
1883,00:01:18.537,0.4597265489788854,0.18868120456905504,0.5451713395638629,0.6453271028037383
1884,00:01:18.578,89.91479750778815,80.34340602284527,70.62165109034268,118.77933541017653
1885,00:01:18.620,2.75687088958117,2.7067497403946,2.0116303219106957,3.552232606438214
1886,00:01:18.662,4.2096053997923155,4.977050882658359,2.4414330218068536,5.210332294911734
1887,00:01:18.704,5.139736933194877,6.677829698857736,2.662772585669782,6.078608515057113
1888,00:01:18.745,4.608497750086535,6.127414330218069,2.287590861889927,5.41048805815161
1889,00:01:18.787,4.12005884389062,5.256542056074767,2.132139148494289,4.9714953271028035
1890,00:01:18.829,4.408307372793353,6.171079958463136,2.1250778816199376,4.928764278296988
1891,00:01:18.870,4.195586708203531,5.513343717549325,2.060436137071651,5.012980269989616
1892,00:01:18.912,3.1598823122187607,4.336760124610592,1.7238317757009345,3.419055036344756
1893,00:01:18.954,3.42803738317757,4.822741433021807,1.77331256490135,3.6880581516095536
1894,00:01:18.996,4.439356178608516,5.925441329179647,2.4344755970924195,4.958151609553479
1895,00:01:19.037,4.052544132917965,5.371651090342679,2.377154724818276,4.408826583592939
1896,00:01:19.079,3.613136033229491,4.287071651090343,2.435410176531672,4.116926272066459
1897,00:01:19.121,4.403392177223953,5.115991692627206,2.77533748701973,5.318847352024922
1898,00:01:19.162,4.260505365178262,5.506697819314642,2.614641744548287,4.660176531671858
1899,00:01:19.204,4.162582208376601,5.534735202492212,2.5906542056074766,4.362357217030114
1900,00:01:19.246,5.3898753894080995,7.159916926272066,3.2752855659397717,5.734423676012461
1901,00:01:19.288,5.025406715126341,6.100778816199377,3.5192627206645897,5.456178608515057
1902,00:01:19.329,6.388265835929388,8.480010384215992,4.128452751817238,6.556334371754932
1903,00:01:19.371,5.162911041883004,5.470716510903427,4.032917964693666,5.985098650051921
1904,00:01:19.413,48.912374524056766,33.01645898234683,73.86074766355141,39.859916926272064
1905,00:01:19.454,1.3136725510557286,1.516822429906542,1.0249221183800623,1.3992731048805815
1906,00:01:19.496,1.7784008307372794,1.9375908618899274,1.3574247144340603,2.0401869158878503
1907,00:01:19.538,1.9629110418830045,1.7778296988577362,1.6885254413291797,2.4223779854620977
1908,00:01:19.579,1.9360678435444791,1.7989615784008308,1.7154205607476636,2.293821391484943
1909,00:01:19.621,1.915074420214607,1.6666147455867082,1.6911214953271028,2.38748701973001
1910,00:01:19.663,1.602803738317757,1.576583592938733,1.2885773624091381,1.9432502596053998
1911,00:01:19.705,1.8197473174108687,1.7064382139148495,1.537227414330218,2.215576323987539
1912,00:01:19.746,1.8656282450674972,1.7669781931464175,1.5859813084112149,2.24392523364486
1913,00:01:19.788,1.858116995500173,1.687331256490135,1.5971443406022845,2.2898753894081
1914,00:01:19.830,1.753115264797508,1.5714953271028038,1.5480269989615785,2.1398234683281414
1915,00:01:19.871,1.880166147455867,1.8980789200415369,1.4958982346832814,2.246521287642783
1916,00:01:19.913,1.7776566285912079,1.669158878504673,1.465576323987539,2.198234683281412
1917,00:01:19.955,1.8247144340602286,1.48006230529595,1.6160955347871235,2.3779854620976115
1918,00:01:19.997,1.9122360678435444,1.8152647975077882,1.5561266874350987,2.3653167185877466
1919,00:01:20.038,2.0426445136725513,2.085565939771547,1.6218068535825545,2.4205607476635516
1920,00:01:20.080,2.1741259951540326,2.0615784008307374,1.7778816199376948,2.6829179646936656
1921,00:01:20.122,1.8763759086188994,1.4571131879543096,1.7801142263759087,2.39190031152648
1922,00:01:20.163,1.9678435444790587,1.8772585669781932,1.625441329179647,2.4008307372793354
1923,00:01:20.205,2.184146763586016,2.116043613707165,1.8266355140186916,2.609761163032191
1924,00:01:20.247,1.690896503980616,1.462772585669782,1.451453790238837,2.1584631360332294
1925,00:01:20.289,1.8821218414676357,1.546053997923157,1.7615264797507788,2.338785046728972
1926,00:01:20.330,1.9887677397023191,1.8045171339563864,1.7007788161993769,2.461007268951194
1927,00:01:20.372,2.0343544479058497,1.7109553478712358,1.8221703011422639,2.5699376947040498
1928,00:01:20.414,1.8824160609207337,1.7819314641744548,1.5522845275181725,2.313032191069574
1929,00:01:20.455,1.9322083766009,1.561422637590862,1.7835410176531672,2.4516614745586707
1930,00:01:20.497,2.1735202492211836,2.016718587746625,1.8480269989615783,2.6558151609553478
1931,00:01:20.539,2.3252509518864657,2.1925233644859814,1.988006230529595,2.795223260643821
1932,00:01:20.581,62.829214260989964,44.61214953271028,78.21957424714434,65.65591900311526
1933,00:01:20.622,28.914884042921425,8.547196261682243,35.06235721703011,43.13509865005192
1934,00:01:20.664,28.66938386985116,8.428920041536864,35.19008307372793,42.38914849428868
1935,00:01:20.706,28.63435444790585,8.588317757009346,35.304361370716514,42.01038421599169
1936,00:01:20.747,28.618985808238147,8.249532710280373,35.219366562824504,42.388058151609556
1937,00:01:20.789,43.18541017653167,19.313811007268953,50.603997923156804,59.63842159916926
1938,00:01:20.831,31.1953790238837,19.63618899273105,44.63831775700935,29.311630321910695
1939,00:01:20.872,29.08997923156802,19.31858774662513,41.60835929387331,26.342990654205607
1940,00:01:20.914,40.73172377985462,17.638681204569053,51.65726895119418,52.89922118380062
1941,00:01:20.956,29.76630321910696,8.929179646936657,36.349428868120455,44.02030114226376
1942,00:01:20.998,29.081931464174456,7.579439252336448,36.14558670820353,43.520768431983385
1943,00:01:21.039,29.031394946348218,7.3660955347871235,36.123883696780894,43.604205607476636
1944,00:01:21.081,29.696088611976464,7.899740394600208,36.36531671858775,44.823208722741434
1945,00:01:21.123,29.955797853928697,7.689823468328141,36.91298026998962,45.26458982346833
1946,00:01:21.164,29.652786431291105,7.105555555555555,36.87242990654206,44.9803738317757
1947,00:01:21.206,29.688075458636206,7.078816199376947,36.65332294911734,45.33208722741433
1948,00:01:21.248,29.906265143648323,7.25576323987539,36.604205607476636,45.858826583592936
1949,00:01:21.290,30.197109726548977,8.105244029075806,36.253426791277256,46.23265835929387
1950,00:01:21.331,28.698234683281413,7.8065420560747665,34.7055036344756,43.58265835929387
1951,00:01:21.373,30.706645898234683,8.824922118380062,36.531464174454825,46.76355140186916
1952,00:01:21.415,29.000346140533054,6.999740394600208,34.36178608515057,45.63951194184839
1953,00:01:21.456,58.94260989961924,14.279595015576325,84.43961578400831,78.10861889927311
1954,00:01:21.498,16.71606092073382,5.383385254413292,26.623260643821393,18.14153686396677
1955,00:01:21.540,16.734389061959156,5.543613707165109,26.940238836967808,17.71931464174455
1956,00:01:21.581,16.68189685012115,5.673208722741433,26.60742471443406,17.765057113187954
1957,00:01:21.623,16.985219799238493,5.661059190031152,27.443094496365525,17.851505711318797
1958,00:01:21.665,17.13210453444098,5.762201453790238,27.71718587746625,17.91692627206646
1959,00:01:21.707,17.114676358601592,5.691588785046729,27.76183800623053,17.890602284527517
1960,00:01:21.748,17.553444098303913,5.682917964693666,27.513707165109036,19.463707165109035
1961,00:01:21.790,16.558116995500175,5.137642782969886,25.912461059190033,18.624247144340604
1962,00:01:21.832,17.02326064382139,5.41957424714434,26.87357217030114,18.776635514018693
1963,00:01:21.873,17.644080996884735,5.603946002076843,28.260332294911734,19.06796469366563
1964,00:01:21.915,17.475718241606092,5.5098130841121495,28.4926272066459,18.424714434060228
1965,00:01:21.957,18.093163724472138,5.441848390446522,29.80140186915888,19.036240913811007
1966,00:01:21.999,18.228729664243684,5.34190031152648,30.38011422637591,18.96417445482866
1967,00:01:22.040,18.08790238836968,5.377050882658359,30.697248182762202,18.189408099688475
1968,00:01:22.082,18.16439944617515,5.314070612668743,30.69792315680166,18.481204569055038
1969,00:01:22.124,18.249048113534094,5.252336448598131,31.068328141225336,18.426479750778817
1970,00:01:22.165,19.126098996192454,5.394444444444445,33.02647975077882,18.9573727933541
1971,00:01:22.207,19.82589131187262,5.407268951194185,34.685202492211836,19.38520249221184
1972,00:01:22.249,19.606178608515055,5.244911734164071,34.1236240913811,19.45
1973,00:01:22.291,19.533575631706473,5.127414330218069,34.35301142263759,19.12030114226376
1974,00:01:22.332,20.088854274835583,5.212876427829699,35.51121495327103,19.542471443406022
1975,00:01:22.374,19.676341294565592,5.054569055036345,34.78457943925233,19.1898753894081
1976,00:01:22.416,62.29899619245413,75.26495327102803,63.37694704049844,48.25508826583593
1977,00:01:22.457,0.8192973347178955,0.5547767393561787,0.9241433021806854,0.9789719626168224
1978,00:01:22.499,1.135877466251298,0.7528556593977155,1.3520768431983385,1.30269989615784
1979,00:01:22.541,1.003772931810315,0.6260643821391485,1.1784527518172379,1.2068016614745587
1980,00:01:22.582,1.0069055036344754,0.7671858774662513,1.0947559709241952,1.1587746625129802
1981,00:01:22.624,1.1144686742817584,0.8657320872274143,1.263239875389408,1.2144340602284527
1982,00:01:22.666,1.1059709241952234,0.9254932502596054,1.174766355140187,1.2176531671858775
1983,00:01:22.708,1.0344929041190725,0.8188473520249221,1.1460539979231568,1.1385773624091382
1984,00:01:22.749,0.8928002769124265,0.6842679127725857,1.02466251298027,0.9694704049844237
1985,00:01:22.791,0.7779854620976115,0.534527518172378,0.9617341640706126,0.8376947040498443
1986,00:01:22.833,0.9110591900311528,0.7106957424714434,1.119833852544133,0.9026479750778816
1987,00:01:22.874,0.8311007268951194,0.6666666666666666,0.979491173416407,0.8471443406022845
1988,00:01:22.916,0.6541363793700242,0.3923676012461059,0.8780373831775701,0.6920041536863967
1989,00:01:22.958,0.9515922464520595,0.50269989615784,1.278141225337487,1.0739356178608515
1990,00:01:23.000,0.762772585669782,0.4788681204569055,1.0124610591900312,0.7969885773624091
1991,00:01:23.041,0.6382658359293872,0.4617341640706127,0.828141225337487,0.6249221183800623
1992,00:01:23.083,0.5448944271374178,0.3910176531671859,0.740031152647975,0.5036344755970924
1993,00:01:23.125,0.6525614399446176,0.4408618899273105,0.8932502596053998,0.6235721703011423
1994,00:01:23.166,0.7671339563862928,0.5934579439252337,0.9886292834890966,0.7193146417445483
1995,00:01:23.208,0.6488577362409138,0.46059190031152647,0.861993769470405,0.6239875389408099
1996,00:01:23.250,0.8192973347178955,0.640809968847352,1.007840083073728,0.8092419522326064
1997,00:01:23.292,1.1634994807892005,0.9046209761163032,1.3003634475597092,1.2855140186915888
1998,00:01:23.333,2.0645552094150226,1.8010903426791278,2.080529595015576,2.3120456905503635
1999,00:01:23.375,1.5932156455520943,1.2947559709241951,1.5659397715472483,1.918951194184839
2000,00:01:23.417,1.9176185531325718,1.538888888888889,1.8414330218068535,2.372533748701973
2001,00:01:23.458,2.27398753894081,1.8376947040498441,1.919626168224299,3.0646417445482865
2002,00:01:23.500,2.3762028383523712,1.968172377985462,2.0180166147455867,3.1424195223260645
2003,00:01:23.542,2.2784700588438906,1.82533748701973,2.0447040498442366,2.9653686396677053
2004,00:01:23.584,1.7532883350640363,1.374091381100727,1.633281412253375,2.2524922118380064
2005,00:01:23.625,2.3189338871581864,1.6316718587746626,2.247196261682243,3.077933541017653
2006,00:01:23.667,2.0478366216683974,1.4480269989615784,2.1027518172377984,2.592731048805815
2007,00:01:23.709,1.6550882658359294,1.4922118380062306,1.6465732087227414,1.8264797507788162
2008,00:01:23.750,1.1493250259605399,0.7636033229491174,1.3537383177570093,1.3306334371754933
2009,00:01:23.792,1.3448425060574596,1.2861889927310488,1.3873831775700936,1.3609553478712357
2010,00:01:23.834,1.120716510903427,0.9834371754932503,1.1777777777777778,1.2009345794392523
2011,00:01:23.875,1.2278296988577362,1.0777777777777777,1.27533748701973,1.330373831775701
2012,00:01:23.917,0.8533402561439946,0.7061266874350987,0.9722741433021806,0.881619937694704
2013,00:01:23.959,1.073779854620976,0.8226375908618899,1.2475597092419521,1.1511422637590862
2014,00:01:24.001,1.2420906888196608,1.0187954309449636,1.3489615784008306,1.3585150571131879
2015,00:01:24.042,1.2308238144686743,0.9866043613707165,1.3462616822429907,1.3596053997923156
2016,00:01:24.084,1.212097611630322,1.0327622014537903,1.2258566978193146,1.377673935617861
2017,00:01:24.126,1.1341986846659744,0.9229491173416408,1.2278296988577362,1.2518172377985461
2018,00:01:24.167,1.1139667705088268,0.9450155763239876,1.187331256490135,1.2095534787123572
2019,00:01:24.209,0.9776912426445138,0.742263759086189,1.1292315680166147,1.0615784008307372
2020,00:01:24.251,0.8157493942540671,0.6902907580477674,0.9038940809968847,0.8530633437175493
2021,00:01:24.293,0.9211145725164417,0.6543613707165109,1.1257009345794393,0.9832814122533748
2022,00:01:24.334,0.8756836275527865,0.6347871235721703,1.0554517133956387,0.9368120456905503
2023,00:01:24.376,0.9211145725164417,0.7029595015576324,1.0908618899273106,0.9695223260643822
2024,00:01:24.418,0.7570958809276567,0.5993250259605399,0.883177570093458,0.788785046728972
2025,00:01:24.459,0.8912253374870197,0.6103322949117341,1.1231568016614746,0.9401869158878504
2026,00:01:24.501,0.7754759432329527,0.5890965732087228,0.934527518172378,0.802803738317757
2027,00:01:24.543,0.8212530287296643,0.6591381100726895,0.9846313603322949,0.8199896157840083
2028,00:01:24.584,0.5876254759432329,0.4779854620976116,0.6984942886812046,0.5863966770508826
2029,00:01:24.626,0.7818449290411907,0.5508307372793354,1.0093977154724818,0.7853063343717549
2030,00:01:24.668,0.7075631706472828,0.6879023883696781,0.827466251298027,0.6073208722741433
2031,00:01:24.710,0.6443059882312219,0.5035306334371755,0.8274143302180685,0.6019730010384216
2032,00:01:24.751,0.8966078227760471,0.6461578400830738,1.0442367601246105,0.999428868120457
2033,00:01:24.793,1.2647628937348563,0.9926791277258566,1.3096053997923156,1.4920041536863966
2034,00:01:24.835,1.423122187608169,1.0182242990654207,1.492471443406023,1.7586708203530634
2035,00:01:24.876,1.2914157147802008,0.935202492211838,1.3643821391484943,1.57466251298027
2036,00:01:24.918,1.5684492904119072,1.1032191069574246,1.5187435098650053,2.0833852544132916
2037,00:01:24.960,1.6591381100726894,1.2447559709241953,1.7266355140186915,2.0060228452751816
2038,00:01:25.002,1.3507268951194185,0.9755451713395639,1.467808930425753,1.6088265835929387
2039,00:01:25.043,1.2238144686742818,1.0869678089304258,1.2813603322949116,1.3031152647975077
2040,00:01:25.085,1.550276912426445,1.45607476635514,1.500986500519211,1.6937694704049844
2041,00:01:25.127,0.8675147109726549,0.643042575285566,0.9860332294911734,0.9734683281412253
2042,00:01:25.168,0.896902042229145,0.6932502596053998,1.1119418483904466,0.8855140186915887
2043,00:01:25.210,0.9453271028037383,0.6912253374870198,1.1151609553478712,1.029595015576324
2044,00:01:25.252,0.7642609899619246,0.7354101765316718,0.8215991692627207,0.7357736240913811
2045,00:01:25.294,0.8362928348909658,0.6248182762201454,0.976895119418484,0.907165109034268
2046,00:01:25.335,0.8319660782277604,0.6059190031152648,1.0262720664589824,0.8637071651090342
2047,00:01:25.377,1.1018172377985462,0.9188473520249221,1.2428868120456906,1.143717549325026
2048,00:01:25.419,1.1575977847005883,0.897196261682243,1.2300103842159917,1.3455867082035307
2049,00:01:25.460,0.7336275527864312,0.6285046728971962,0.857061266874351,0.7153167185877466
2050,00:01:25.502,0.7183973693319489,0.588681204569055,0.8800103842159916,0.6865005192107996
2051,00:01:25.544,0.8252509518864658,0.6860332294911734,1.0191588785046728,0.7705607476635514
2052,00:01:25.585,0.5793181031498789,0.45950155763239875,0.6997923156801662,0.5786604361370716
2053,00:01:25.627,1.0041536863966771,0.8120456905503635,1.1874870197300105,1.0129283489096572
2054,00:01:25.669,1.2856351678781586,1.054153686396677,1.3728971962616823,1.4298546209761163
2055,00:01:25.711,1.4442540671512634,1.042263759086189,1.619730010384216,1.6707684319833853
2056,00:01:25.752,1.7399792315680165,1.3309968847352025,1.6580996884735202,2.230841121495327
2057,00:01:25.794,1.7773624091381102,1.3194184839044651,1.7922118380062306,2.2204569055036343
2058,00:01:25.836,1.3599342332987192,0.9889408099688474,1.5107995846313604,1.5800623052959502
2059,00:01:25.877,1.3261682242990653,0.981723779854621,1.480373831775701,1.5164070612668743
2060,00:01:25.919,1.209086188992731,0.8638629283489097,1.308411214953271,1.4549844236760126
2061,00:01:25.961,1.2853409484250606,0.9583073727933541,1.4582554517133957,1.439460020768432
2062,00:01:26.003,1.1226202838352373,0.8082035306334372,1.2712876427829698,1.2883696780893044
2063,00:01:26.044,1.1624264451367254,0.9136552440290758,1.2691069574247145,1.3045171339563864
2064,00:01:26.086,0.9836102457597784,0.7727933541017653,1.0618380062305295,1.1161993769470404
2065,00:01:26.128,0.9786950501903773,0.7014537902388369,1.1037383177570093,1.1308930425752857
2066,00:01:26.169,1.2033229491173416,0.9701453790238836,1.3115264797507789,1.3282969885773623
2067,00:01:26.211,1.1097438560055384,0.9384215991692627,1.1883696780893043,1.2024402907580478
2068,00:01:26.253,0.7917445482866045,0.5813084112149532,0.887902388369678,0.9060228452751817
2069,00:01:26.295,1.4355659397715472,1.2984942886812045,1.4294392523364485,1.5787642782969886
2070,00:01:26.336,0.8278470058843891,0.6427829698857737,0.9862928348909658,0.8544652128764278
2071,00:01:26.378,0.974177916233991,0.8465732087227414,1.1285565939771547,0.9474039460020769
2072,00:01:26.420,0.6402215299411561,0.5334371754932502,0.7435617860851506,0.6436656282450675
2073,00:01:26.461,0.9774143302180685,0.5927829698857736,1.2045690550363448,1.1348909657320871
2074,00:01:26.503,1.2878504672897195,0.9259605399792316,1.3851505711318794,1.5524402907580477
2075,00:01:26.545,1.0282104534440981,0.8144859813084112,1.1311007268951194,1.1390446521287643
2076,00:01:26.587,1.0018172377985461,0.6897715472481828,1.1033229491173417,1.2123572170301142
2077,00:01:26.628,1.620041536863967,1.0909657320872275,1.7465732087227415,2.0225856697819315
2078,00:01:26.670,1.1447213568708896,0.8786085150571132,1.2193146417445482,1.3362409138110072
2079,00:01:26.712,1.084925579785393,0.854932502596054,1.1966770508826583,1.2031671858774662
2080,00:01:26.753,3.3213914849428865,3.566355140186916,2.740134994807892,3.6576843198338524
2081,00:01:26.795,0.527950848044306,0.24132917964693665,0.6696261682242991,0.6728971962616822
2082,00:01:26.837,0.8246798200069229,0.4906022845275182,1.1244548286604361,0.8589823468328142
2083,00:01:26.878,0.7354794046382832,0.45321910695742473,0.9136552440290758,0.839563862928349
